tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2087633,VMUcare,False,Tue Nov 07 16:33:01 +0000 2017,@168976 Understandable.. The crazy thing about that though is EVERY carrier has long wait times due to the high demand. Only a few lucky ppl got it.,2087632,2087607.0
2254470,447329,True,Fri Nov 10 23:44:39 +0000 2017,@AmazonHelp I used your chat today and it felt like a bot. Last time I asked to be called I never got a call. I have sent a email and hope that will work....,,2254469.0
177338,AmazonHelp,False,Sat Nov 25 01:03:27 +0000 2017,"@157755 I'm sorry for any trouble you've experienced with your purchase. Once an order has shipped, we're unable to make changes to an order. You're welcome to return the item(s) at your convenience using the guidance found here: https://t.co/lojcw3FusC ^ST",177339,177340.0
421231,215373,True,Tue Oct 10 12:09:26 +0000 2017,@AmazonHelp its fixed,421233,421230.0
2250863,Ask_WellsFargo,False,Fri Nov 10 23:41:30 +0000 2017,@655758 Noticed your tweet. What's going on? Please give me more details about your situation and I'll do my best to assist you (no account numbers). ^LC,,2250864.0
977184,351764,True,Sat Nov 25 14:43:16 +0000 2017,@hulu_support  when I signed up for Hulu. On my rev I was given an activation code which I typed in. Now I want to watch Hulu on my iPad but it is asking for my activation code. I didn’t write it down. How can I get it?,977183,
2290079,AmazonHelp,False,Sun Nov 12 06:29:00 +0000 2017,"@665267 That's definitely not what we'd like to hear from our customer. Please do let us know what went wrong, we'd like to assist you with it. ^EM",,2290080.0
2469132,marksandspencer,False,Wed Nov 15 09:52:16 +0000 2017,"@706369 Hi Laura, we're sold out online but we do have some store stock remaining. Thanks",,2469133.0
750691,299421,True,Wed Oct 11 17:31:05 +0000 2017,@SouthwestAir it’s his first flight ever! https://t.co/nJRXksrwQo,750690,
689826,Morrisons,False,Thu Nov 23 14:51:07 +0000 2017,"@228296 Hi Amanda oops so sorry about this. Please DM me PCN, car registration, your address, email and contact number? Thanks - Sonia",689827,689828.0
2188363,ChaseSupport,False,Thu Nov 09 18:42:29 +0000 2017,"@640783 We would like to further discuss your message; please DM your name, zip code and more details. ^RS https://t.co/znUu1VJn9r",,2188364.0
2702981,759214,True,Sun Nov 19 19:24:48 +0000 2017,@116827 please open an ATM machine @34499! Specially @104167! Thanks!,2702980,
1829543,AskLyft,False,Tue Oct 17 15:16:53 +0000 2017,"@549015 To be immediately connected with our Critical Response Line, click the ""Call Me"" button and enter your number at https://t.co/93jojKlTCK.",,1829544.0
401771,211015,True,Mon Oct 09 18:36:51 +0000 2017,If I hear one more Strongbow advert I'm deleting the app @116130 I'd rather drink my own piss.,401769,
1206091,AppleSupport,False,Sun Oct 15 22:44:58 +0000 2017,@403243 Let's take a closer look into this together. Send us a DM and we will meet you there. https://t.co/GDrqU22YpT,1206092,1206089.0
2354858,680348,True,Mon Nov 13 18:55:29 +0000 2017,How people on @SouthwestAir be trying to read your boarding pass😂 https://t.co/X6ODaYgl7n,2354856,
180925,AmazonHelp,False,Wed Oct 04 12:23:28 +0000 2017,@158499 We would like to have a better understanding of the issue. Kindly elaborate your concern for us. ^CB,180924,180926.0
1946563,125184,True,Tue Oct 31 04:09:08 +0000 2017,@Uber_Support Payment added successfully 🙌🏻🙌🏻👍🏻 . Not sure about the offer discounts. Din get any notifications yet. Thanks. 👍🏻 appreciated if it is checked. Thanks.,1946565,1946562.0
955585,hulu_support,False,Sat Oct 14 01:51:34 +0000 2017,"@346721 Aw man! We'd love to turn that around! Which device are you using? For now, try out these steps: https://t.co/HXpLyTU79x.",955586,955587.0
1577064,NortonSupport,False,Sat Nov 04 17:23:11 +0000 2017,@290275 Did you try manually changing the location and check if that helps? Do you have another 3rd-party VPN app installed? -Karthik,1577063,1577065.0
1406008,446818,True,Sat Oct 28 15:40:00 +0000 2017,@AirAsiaSupport,1406007,
95245,ArgosHelpers,False,Thu Nov 30 16:07:29 +0000 2017,"@136716 @5547 Hi! Thanks so much for the feedback, I'll get this passed on. Enjoy! 😬 / Beth",,95246.0
136478,O2,False,Fri Nov 24 09:41:35 +0000 2017,@146771 We're sorry for any disappointment caused. We'll be keeping all customers that use TU Go updated about alternative calling options. We continue to extend our 4G and Wifi calling compatible handsets. Third party calling/messaging apps may offer similar functionality.,,136479.0
951318,hulu_support,False,Sat Oct 21 20:09:47 +0000 2017,@345671 That shouldn't be the case! Which device are you using? Are you able to watch here: https://t.co/bhkeeHcKFr?,"951319,951320,951321,951322",951323.0
2672600,752462,True,Tue Oct 31 07:07:00 +0000 2017,@GloCare morning plz can I get more information abt the glo free browsing today...,2672599,
2724560,138670,True,Mon Nov 20 12:32:53 +0000 2017,@AmazonHelp Yes i've checked and no one has used my card at all as we all have our own.,2724561,2724558.0
1261959,415606,True,Thu Oct 26 10:19:17 +0000 2017,Last year’s pumpkin (already bought one for this Halloween) #NationalPumpkinDay https://t.co/Sn6Ttj7IfU,1261958,
2354808,JetBlue,False,Mon Nov 13 18:24:58 +0000 2017,"@679622 If you're at the airport, please speak to the team there for assistance.",,2354809.0
2693377,HPSupport,False,Sun Nov 19 16:12:53 +0000 2017,"@757040 Hi Josef! Thanks for using our HP Twitter support.

I'd like to help.

May I know what is the concern and how could I help?

Please reply back via a Direct Message https://t.co/N4mKcbQg9g.

Thank you.

 - Kart ( HP Social Media Tech Support )",,2693378.0
202469,AppleSupport,False,Wed Oct 04 17:48:02 +0000 2017,"@163865 To be sure we’re on the same page, do you no longer see the vibrate option for alarms? Let us know, and we’ll help out.",202467,202470.0
33001,718260,True,Thu Nov 16 01:20:44 +0000 2017,@Safaricom_Care i still cant get my response on your DM. ALL YOUR CUSTOMER CARE Are unpicked,2521861,32886.0
2326396,ArgosHelpers,False,Mon Nov 13 11:41:25 +0000 2017,"@673792 @275233 Hi Benjamin, I am very sorry to read your TV has arrived smashed :(. Can you please DM us your order number &amp; full address so that we can help further, thanks. ~ Jess",,2326395.0
2714077,263400,True,Sat Nov 18 01:32:46 +0000 2017,"@116584 please fix the Dasher app. I am losing so many opportunities bc it crashes &amp; freeezes while I’m picking up orders, accepting orders. I am not waiting 20 mins to talk to someone about this",2714076,
2590060,AldiUK,False,Mon Oct 30 19:28:57 +0000 2017,@733653 @353149 Thanks for your feedback. We'll make sure that your comments about our packaging are passed on to the team here.,2590061,2587603.0
898642,AppleSupport,False,Tue Nov 07 20:36:26 +0000 2017,@333383 We're happy to help you out today. What's happening with your iTunes and on which device?,898641,898643.0
1736549,524258,True,Tue Oct 17 20:13:01 +0000 2017,@AmericanAir How?,1736551,1736548.0
629437,269116,True,Wed Nov 22 15:34:22 +0000 2017,@120533 Ces algos qui font du yo-yo ... https://t.co/4ZxNYlvq4o,629436,629438.0
2374253,684914,True,Tue Nov 14 01:31:27 +0000 2017,#THEHOUNDS MADE IT | I️ just want to thank the crew @southwestair for this trip pretty much a… https://t.co/k8BATO7ZSP,"2374252,2374254",
1195800,AmazonHelp,False,Wed Oct 25 02:20:28 +0000 2017,@400971 We'll continue to add new content. I'll share your preferences as feedback internally for review. ^NR,1195801,1195802.0
183173,195815,True,Sat Oct 07 18:45:13 +0000 2017,@115850 Track ID is 20174042201 when can I expect the delivery??,"334915,334917",183172.0
1535115,476044,True,Fri Nov 03 23:51:32 +0000 2017,All planes that arrived after &amp; were around us have moved to gates &amp; we're still waiting. So what's up @delta / @136176 who's lying?,1535114,
1484944,464842,True,Fri Nov 03 03:01:40 +0000 2017,@125607 @115714 I'm on the beta OS Oreo on the Galaxy S8. How do I shut mobile installer? It's been on since the update https://t.co/Sil6VbSsVi,1484943,
1499213,AdobeCare,False,Fri Nov 03 14:59:54 +0000 2017,@468087 Sorry to hear about your difficulties. What extensions are you attempting to sync? ^DB,,1499214.0
592256,AppleSupport,False,Sun Dec 03 17:32:00 +0000 2017,@260163 We'd love to help with your iPhone. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,,592257.0
2825689,AmazonHelp,False,Mon Nov 27 11:36:27 +0000 2017,"@787156 As mentioned earlier, we do try to deliver orders before the estimated date but we'll not be able to guarantee an early delivery. Kindly wait till the estimates given. ^GK",2825690,2825688.0
2553611,725254,True,Thu Nov 16 14:57:19 +0000 2017,"Motivated by the @725255 so I want to tell @SouthwestAir that my four flights this week were smooth, early, and enjoyable #PositiveVibes #SouthwestAirlines",2553610,
1561229,482310,True,Mon Nov 06 19:37:45 +0000 2017,"@British_Airways Thanks for your respeonse, which was very informative and helpful",1561230,1561226.0
287290,AzureSupport,False,Fri Oct 06 14:46:04 +0000 2017,@184463 Hi there we have some documentation here: https://t.co/BgfHEEbvgt which we think may help.  ^DY,,287289.0
146406,149229,True,Fri Nov 24 13:06:22 +0000 2017,"@149228 Hi Lisa, we wouldn't have anything to do with Leighton Buzzard station, it would be best to contact @LondonMidland who manage this station. ^Max",146405,146407.0
2329279,AskeBay,False,Sun Nov 12 20:27:02 +0000 2017,@122168 You can send us a DM with the item numbers and we can ensure they get reviewed for you if you need. ^D,2329278,2329280.0
2399936,690462,True,Fri Oct 20 11:46:53 +0000 2017,@VirginTrains @121516 06:52 Edinburgh to 09:15 Preston :),2399935,2399937.0
435244,218388,True,Tue Oct 10 15:57:05 +0000 2017,.@Delta please add a direct flight from DCA to AGS at least during Masters week! #Masters2018 https://t.co/Ik3xI8EmTo,435243,
770151,303909,True,Sat Oct 07 13:42:04 +0000 2017,@AppleSupport Into my 9th hr of latest IOS update and screen still frozen despite several hard resets,770150,
1193550,AmericanAir,False,Wed Oct 25 01:15:48 +0000 2017,@400466 Several of our crews have been displaced due to weather. We'll have you on your way as soon as possible.,,1193551.0
293468,TMobileHelp,False,Fri Oct 06 17:06:25 +0000 2017,"@185903 @115913 We'll check out that area together, send a DM my direction https://t.co/Nr93OTtXRx *TaylorBest",,293469.0
1399259,HPSupport,False,Sat Oct 28 16:05:55 +0000 2017,"@445366 Hi there, I'd be happy to help! Please click to send us a Private Message and I'll look into this. Thanks! ^Asmita https://t.co/a2xkfCrUG1",,1399260.0
349127,199095,True,Sun Oct 08 07:55:03 +0000 2017,Annoyed I can’t get the Star Date skill on my @115833. US only maybe?,349126,
1179062,397313,True,Sat Nov 25 10:36:47 +0000 2017,@sizehelpteam @397312 I need to DM you about an order. follow back. @sizehelpteam,1179064,1179061.0
1041817,AmazonHelp,False,Mon Nov 20 23:52:43 +0000 2017,"@366379 ご不便おかけしております。
何か、ダウンロードの際に、エラーなどが表示される状況でしょうか？
お客様のご利用環境含め、詳細をお知らせくださいませ。TY",1041816,1041818.0
76292,133067,True,Thu Nov 30 11:52:12 +0000 2017,@Tesco I DM’d you with all of the information,,76291.0
961317,comcastcares,False,Sun Oct 22 03:15:18 +0000 2017,@330671 I would like to follow up with you tomorrow to see how the service is running if you don’t mind. -AG,961318,961316.0
1817963,AppleSupport,False,Mon Oct 16 13:06:00 +0000 2017,@546077 It’s important to have a reliable iPhone! Let us know what kind of issues you’re having in DM. We’ll continue from there. https://t.co/GDrqU22YpT,1817964,1817965.0
771275,AsurionCares,False,Wed Oct 11 23:02:39 +0000 2017,@304206 We'll be glad to assist you. Can you please DM your carrier and claim/mobile number? ^KF,,771276.0
2341001,677167,True,Sat Nov 11 18:44:11 +0000 2017,"@120984 looking forward to a wicked variety bucket since lunch, only to be diddled by being given a bargain bucket. Didn't realise till I'd got settled at home....and this isn't the first time. If the hot wings weren't so amazing I wouldn't be that bothered!",2341000,
1190730,Tesco,False,Sat Nov 25 19:08:05 +0000 2017,"@399867 That's strange Joy, I'll get this looked into and let you know. Ty - Marian",,1190731.0
2077133,614316,True,Thu Oct 19 01:21:12 +0000 2017,@115817 do you have any access point at this location https://t.co/qzEpWOynn3,2077132,
311345,190352,True,Sat Oct 07 02:58:39 +0000 2017,@Delta please give me my money back for this flight you delayed 6 hours then cancelled on me thank you so much,"311344,311346",
990536,UPSHelp,False,Sat Oct 14 11:48:29 +0000 2017,"@354637 Julie, I strongly suggest you remove this tweet and the one containing your phone number.^DS",,990531.0
2563261,sprintcare,False,Thu Nov 16 18:22:20 +0000 2017,@727378 Seems like something we need to take a look. Please DM us to assist with this matter. - EG https://t.co/rMApsV8PQY,2563262,2563263.0
482587,229779,True,Fri Dec 01 14:13:19 +0000 2017,@AmericanAir please work on 1) having functional airplanes at BGR and 2) better customer service at DCA,482586,
504509,235647,True,Fri Dec 01 20:38:03 +0000 2017,@comcastcares outage in my area for me and neighbors for an hour+ but no message of one in app/account. Called CS and they don’t seem to know how to handle that! “The app will say if there’s an outage” is all they know! How do I actually REPORT an outage?,504508,
1929118,574077,True,Fri Nov 17 18:02:04 +0000 2017,@O2 Sorry you was on the waiting list... It’s business contracts 1x Space grey 256GB and 1x Silver 256GB,1929119,1929117.0
1892,British_Airways,False,Tue Oct 31 07:43:22 +0000 2017,@116134 Hi Stephen. For security please remove the email address from the public feed. We’re unable to contact passengers by email. 1/2,,1891.0
1503329,468923,True,Mon Oct 16 23:08:26 +0000 2017,"@DellCares the computer works after a hard reboot, and it works fine until it goes to sleep.","1503331,1503332",1503328.0
182260,AppleSupport,False,Wed Oct 04 12:49:27 +0000 2017,@158845 We'd be happy to look into this with you. Can you tell us more about what's going on with your device??,,182261.0
1063673,371130,True,Sat Oct 14 21:43:14 +0000 2017,"Hey @VirginAmerica I have had 4 different people email me about my lost bag, plenty of follow voicemails left and zero returned calls. #help",1063672,
